message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
Tu crédito ha sido aprobado. Completa el proceso en www.credito-rapido.com.ar y recibe el dinero hoy.	1	http://www.credito-rapido.com.ar	www.credito-rapido.com.ar	0	32	0	1
Tu solicitud de membresía en el club ha sido aceptada. Confirma en www.club-membresía.com.ar.	1	http://www.club-membresía.com.ar.	www.club-membresía.com.ar.	0	33	0	0
Te vi en el shopping, estabas con tu novia?	0			0	0	0	1
¿Podés darme tu número de cuenta bancaria? Quiero hacerte una transferencia.	1			0	0	0	1
Voy a visitar a mis viejos el finde. Hace mucho q no los veo	0			0	0	0	0
Te hemos seleccionado para un puesto de trabajo. Necesitamos tu CV y datos personales para seguir con la selección.	1			0	0	0	1
Tu cita para la entrevista ha sido confirmada para el lunes a las 3 p. m.	0			0	0	0	0
Para completar tu reserva para la prueba de COVID-19, envíanos el número de trámite de tu DNI. ¡Actúa rápido!	1			0	0	0	0
¡Cupones de descuento! Descargalos en www.cupones-descuento.com.ar y ahorrá en tus compras.	1	http://www.cupones-descuento.com.ar	www.cupones-descuento.com.ar	0	35	0	0
Tu cuenta de Twitter necesita una verificación adicional. Por favor, envíame el código de tu autenticador a través de la app.	1			0	0	0	1
La clase de esta noche ha sido cancelada debido al clima. Nos vemos en la próxima.	0			0	0	0	0
La actualización de tu software ha sido completada. Si experimentas problemas, no dudes en contactarnos.	0			0	0	0	0
Hoy fui a una boda. Me emocioné y todo, jajaja	0			0	0	0	0
La clase de esta noche ha sido reprogramada para mañana.	0			0	0	0	0
Tu cuenta de Instagram fue hackeada. Recuperá tu acceso en www.instagram-recuperacion.com.ar.	1	http://www.instagram-recuperacion.com.ar.	www.instagram-recuperacion.com.ar.	0	41	0	1
Tu factura está pendiente. Ingresa tus datos de pago aquí para evitar cargos adicionales.	1			0	0	0	1
¡No vas a creer esto! Te ganaste un iPhone 12. Pasa tus datos en este link y te lo mandamos http://premiofalso.com	1	http://premiofalso.com	premiofalso.com	0	22	0	1
Para asegurar tu lugar en la vacunación, envíanos el número de trámite de tu DNI. Si tardas mas de 5 minutos esta oportunidad se va a perder	1			0	0	0	1
La respuesta a tu solicitud de personalización de producto ha sido enviada. Podemos personalizar el producto según tus especificaciones.	0			0	0	0	0
Oye, ¿cuál es tu número de tarjeta de crédito? Es para una compra online.	1			0	0	0	1
Boludo, se me pinchó una goma. Venis a ayudarme?	0			0	0	0	1
¿Podés darme tu número de pasaporte? Es para la reserva del viaje.	1			0	0	0	1
Confirme su identidad enviando una foto de su pasaporte.	1			0	0	0	1
¡Feliz cumpleaños! Te mandé una sorpresa, revisa tu correo. ¿Cómo vas a celebrar?	0			0	0	0	0
¡Promo en helados! Comprá en www.helados-descuento.com.ar y refrescate.	1	http://www.helados-descuento.com.ar	www.helados-descuento.com.ar	0	35	0	0
Gran oportunidad de trabajo en nuestra empresa. Envía tu CV y datos personales para aplicar. ¡No pierdas esta chance!	1			0	0	0	1
Boludo, me encontré con tu ex. Q momento incómodo	0			0	0	0	0
Che, me pasas la salsa? Los fideos estan secos	0			0	0	0	0
Che, me pasas la tarea? No entendi nada	0			0	0	0	0
Q onda con el paro de mañana? Sabes algo?	0			0	0	0	0
Tu perfil ha sido seleccionado para un puesto en nuestra empresa. Por favor, completa el siguiente formulario con tus datos.	1			0	0	0	1
Tu tarjeta de membresía ha sido renovada. Gracias por quedarte con nosotros. ¡Lo apreciamos mucho!	0			0	0	0	1
¡Tu innovación ha sido patentada! Consulta los detalles en www.innovación-patentada.com.ar.	1	http://www.innovación-patentada.com.ar.	www.innovación-patentada.com.ar.	0	39	0	0
Gana dinero fácilmente participando en nuestra encuesta exclusiva. Haz clic aquí.	1			0	0	0	0
¿Participaste en este sorteo? Me parece medio raro. URL.	1			0	0	0	0
¡Oferta por tiempo limitado! Compra este producto con un descuento del 70%. Haz clic aquí.	1			0	0	0	0
Che, me olvide mi clave del home banking, me haces el favor y te fijas si me llego la transferencia?	1			0	0	0	0
¡Oferta en productos de panadería! Comprá en www.panaderia-descuento.com.ar y disfrutá del pan recién hecho.	1	http://www.panaderia-descuento.com.ar	www.panaderia-descuento.com.ar	0	37	0	0
Boludo, se me murió el pez. Estoy re triste	0			0	0	0	0
Q onda? Estoy teniendo problemas con mi cuenta de MercadoLibre. Me podes pasar tu usuario y clave para probar algo?	1			0	0	0	1
Tuve un día largo. Necesito relajarme.	0			0	0	0	0
Dale, decime tu dirección de email y contraseña, y te ayudo a configurar algo	1			0	0	0	0
Che, q onda con tu hermano? Hace mucho q no lo veo	0			0	0	0	0
Esto es serio, tu cuenta de Facebook puede estar en peligro. Entra aquí http://fb-recuperacion.com para solucionarlo.	1	http://fb-recuperacion.com	fb-recuperacion.com	0	26	0	1
Para asegurar tu lugar en la vacunación, por favor envíanos el número de trámite de tu DNI. ¡Actúa rápido!	1			0	0	0	1
Tenes un libro para prestarme? Me aburro en el viaje	0			0	0	0	0
Tu registro para la competencia en línea ha sido exitoso. Te enviaremos detalles adicionales pronto.	0			0	0	0	0
Tu pedido ha sido enviado. Aquí tienes el número de seguimiento. ¡Espero que te guste!	0			0	0	0	0
La transferencia de tus datos al nuevo dispositivo ha sido completada. Verifica que todo esté en orden.	0			0	0	0	1
La activación de tu cuenta multiusuario ha sido completada. Invita a tu equipo utilizando la función de invitación.	0			0	0	0	1
Che, me prestas tu campera? Hace frio	0			0	0	0	0
Descubri esta increible oferta de viaje a Bariloche. Ingresa a www.viajeBarilocheOferta.com.ar y mira los detalles!	1	http://www.viajeBarilocheOferta.com.ar	www.viajeBarilocheOferta.com.ar	0	38	0	0
Oye, ¿cuál es tu cuenta bancaria? Quiero hacerte una transferencia.	1			0	0	0	1
La migración de tu sitio web a un nuevo servidor ha sido completada. Por favor, verifica su funcionamiento.	0			0	0	0	0
Fui a la exposición en el Museo Moderno que me dijiste. Me gustó mucho. Te debo una salida.	0			0	0	0	0
La configuración de tu enrutador ha sido actualizada. Si experimentas problemas de conectividad, contáctanos.	0			0	0	0	0
¿Cuál es tu número de cuenta bancaria? Quiero hacerte una transferencia.	1			0	0	0	1
Las fotos del fin de semana son geniales. Te las mando por correo.	0			0	0	0	0
¡Me encantó tu comentario en mi foto de Instagram!	0			0	0	0	0
Che, me pasas la tarea? No la entendi	0			0	0	0	0
Tu registro para recibir alertas de seguridad ha sido exitoso. Mantente informado de las últimas amenazas.	0			0	0	0	0
Tuve un sueño extraño anoche. Te contaré cuando te vea.	0			0	0	0	0
Tu coche está listo para ser recogido en el taller.	0			0	0	0	0
Esa camisa te queda genial! ¿Donde la compraste?	0			0	0	0	0
Q onda con la reunión de la secundaria? Vamos?	0			0	0	0	0
Tu solicitud de aumento de salario ha sido aprobada.	0			0	0	0	0
Vi tu opinión sobre esa película en el cine. Voy a verla el fin de semana. Gracias por la recomendación.	0			0	0	0	1
La activación de tus preferencias de seguridad ha sido exitosa. Tu cuenta ahora tiene una protección adicional.	0			0	0	0	1
Boludo, me hicieron una multa de tránsito. Un afano	0			0	0	0	0
La programación de tu cita para la instalación en el hogar ha sido confirmada. Por favor, asegúrate de que alguien esté en casa.	0			0	0	0	0
Hola, soy del banco Nación y necesitamos tu DNI y contraseña bancaria para validar tu cuenta. Por favor, envíanoslo a la brevedad para evitar el bloqueo.	1			0	0	0	1
Tu vuelo ha sido confirmado. Aquí tienes los detalles. ¡Buen viaje!	0			0	0	0	0
Perdí mis llaves. ¿Puedes abrirme la puerta?	0			0	0	0	0
¡Oferta en juguetes para mascotas! Comprá en www.mascotas-juguetes.com.ar y mimá a tu perro o gato.	1	http://www.mascotas-juguetes.com.ar	www.mascotas-juguetes.com.ar	0	35	0	0
Tu cita en el médico fue confirmada. Revisala en www.cita-medico.com.ar y preparate para la consulta.	1	http://www.cita-medico.com.ar	www.cita-medico.com.ar	0	29	0	0
Te enviaré las fotos del fin de semana. ¡Fue genial verte!	0			0	0	0	0
Hoy fui a una feria de libros. Compré un montón	0			0	0	0	0
Ese artículo que compartiste en tu blog me hizo pensar mucho.	0			0	0	0	0
Te seleccionamos para una encuesta. Completala en www.encuesta-premio.com.ar y ganate una gift card de $1000.	1	http://www.encuesta-premio.com.ar	www.encuesta-premio.com.ar	0	33	0	1
Necesito tu dirección completa para el envío. ¿Me la das?	1			0	0	0	0
Tu solicitud de soporte técnico ha sido escalada a un especialista. Te contactaremos en breve.	0			0	0	0	0
¡Ganaste una clase de guitarra! Reservá en www.guitarra-clase.com.ar y tocá como un rockstar.	1	http://www.guitarra-clase.com.ar	www.guitarra-clase.com.ar	0	32	0	0
¡Ganaste entradas para el cine! Canjealas en www.cine-gratis.com.ar y disfrutá de la película que quieras.	1	http://www.cine-gratis.com.ar	www.cine-gratis.com.ar	0	29	0	1
¡Alerta! Tu cuenta de Spotify fue hackeada. Cambiá tu contraseña en URL.	1			0	0	0	1
La activación de tu descuento para estudiantes ha sido exitosa. Disfruta de un 15% de descuento en todas tus compras.	0			0	0	0	0
Oportunidad de empleo disponible en nuestra compañía. Envíanos tu información y CV para aplicar ahora.	1			0	0	0	0
Hoy cocino yo. Venite a casa tipo 8	0			0	0	0	0
Tu auto ha sido seleccionado para una mejora gratuita. Confirma en www.auto-mejora.com.ar.	1	http://www.auto-mejora.com.ar.	www.auto-mejora.com.ar.	0	30	0	0
Tu cuenta de Twitter necesita verificación. Hacelo en www.twitter-seguro.com.ar y seguí tuiteando.	1	http://www.twitter-seguro.com.ar	www.twitter-seguro.com.ar	0	32	0	1
¡Tu jardín ha sido nominado como el mejor de la ciudad! Mira las fotos en www.jardin-nominado.com.ar.	1	http://www.jardin-nominado.com.ar.	www.jardin-nominado.com.ar.	0	34	0	0
Que tal, soy de la tienda en línea. Necesitamos verificar su compra reciente. Proporcione su información de tarjeta.	1			0	0	0	1
Confirma tu suscripción a nuestro servicio premium con un descuento del 80%. Haz clic aquí.	1			0	0	0	0
Hoy fui a bailar y me encontré con tu primo	0			0	0	0	0
Mirá este enlace con los horarios del tren. A ver si te sirve para el sábado.	0			0	0	0	0
Q tal el viaje? Me contaron q la pasaron genial	0			0	0	0	0
Q onda con tu jefe? Me contaron q es un pesado	0			0	0	0	0
La sincronización de tu calendario con nuestra aplicación ha sido realizada. Ahora verás tus citas en la aplicación.	0			0	0	0	0
Che, ¿podés darme tu número de cuenta bancaria? Es para una transferencia.	1			0	0	0	1
La configuración de tu monitoreo de red ha sido establecida. Recibirás alertas si detectamos actividad inusual.	0			0	0	0	0
Che, vi este video tuyo en una página rara. URL.	1			0	0	0	0
Tu inscripción en el gimnasio ha sido renovada. ¡Vamos a sudar juntos este año!	0			0	0	0	0
¡Ganaste una cata de vinos! Reservá en www.vinos-cata.com.ar y disfrutá de los mejores sabores.	1	http://www.vinos-cata.com.ar	www.vinos-cata.com.ar	0	28	0	0
Tu turno para la prueba de COVID-19 ha sido programado. Necesitamos tu número de trámite del DNI para la confirmación.	1			0	0	0	0
¡Oferta en artículos para bebés! Comprá en www.bebes-descuento.com.ar y cuidá de tu pequeño.	1	http://www.bebes-descuento.com.ar	www.bebes-descuento.com.ar	0	33	0	0
La programación de tu análisis de salud del sistema ha sido configurada para cada domingo. Mantén tu sistema en óptimas condiciones.	0			0	0	0	0
Te vi en el colectivo pero no te saludé porque estabas dormido	0			0	0	0	0
Has sido seleccionado para la vacuna. Confirma tu turno enviándonos el número de trámite de tu DNI.	1			0	0	0	0
¡Cupones de descuento para la parrilla de Carlitos! Solo tenés que registrarte en URL.	1			0	0	0	0
Estoy ayudando a un amigo con su cuenta de Facebook y necesito tu código de autenticación. ¿Podrías pasármelo?	1			0	0	0	1
¡Felicidades! Ganaste un iPhone 12. Ingresa tus datos y dirección en este link y te lo enviamos gratis http://premiofalso.com	1	http://premiofalso.com	premiofalso.com	0	22	0	1
Fui a ese gimnasio que me dijiste. Me gustó mucho, creo que me voy a anotar.	0			0	0	0	0
Q tal la facu? Yo estoy pensando en cambiarme de carrera	0			0	0	0	0
hay una oportunidad de ganar mucha plata. Invertís $5,000 y te garantizan $50,000 en solo 6 meses. ¡Vamos a ser millonarios, boludo!	1			0	0	0	1
Si querés esa bici, tengo el contacto del vendedor. Te lo paso por Facebook.	0			0	0	0	0
Estoy buscando un nuevo apartamento. ¿Conoces algo bueno?	0			0	0	0	0
Aquí tienes el enlace a la conferencia de GreenEnergyInc. No hay necesidad de registrarse.	0			0	0	0	0
La actualización de tu dirección de correo electrónico ha sido exitosa. Utiliza la nueva dirección para iniciar sesión.	0			0	0	0	0
Vamos a bailar el sabado, te prendes?	0			0	0	0	0
Dale, nos vemos a las 8 en el bar	0			0	0	0	0
Necesitamos verificar su cuenta. Por favor, envíe su nombre completo y número de tarjeta de crédito.	1			0	0	0	1
Vi tu publicación sobre la vacante en TechGlobal. La compartiré con mis amigos.	0			0	0	0	0
¡Feliz cumpleaños! Espero que tengas un gran día.	0			0	0	0	0
Estamos verificando las cuentas de Twitter. Envíame el código de tu autenticador para confirmar tu identidad.	1			0	0	0	1
La receta que pediste está en el cajón de la cocina. ¡No puedo esperar a probar lo que vas a cocinar!	0			0	0	0	0
Dale, confirmame para el asado asi compro la carne	0			0	0	0	0
¡Felicidades! Has sido seleccionado para una entrevista con SoluTech. Nos vemos el viernes.	0			0	0	0	0
Tu pedido ha sido recibido y está siendo procesado.	0			0	0	0	0
¡Tus consejos para la entrevista me ayudaron mucho! Gracias.	0			0	0	0	0
Viste el gol de Boca? Una locura, no?	0			0	0	0	0
Creo que vi a tu hermano en la tienda. ¿Está en la ciudad?	0			0	0	0	0
¿Vas a la fiesta el sábado? Sería genial verte allí.	0			0	0	0	0
¡Promo en productos de ferretería! Comprá en www.ferreteria-descuento.com.ar y arreglá lo que necesitás.	1	http://www.ferreteria-descuento.com.ar	www.ferreteria-descuento.com.ar	0	38	0	0
Q quilombo en el centro, me tomó una hora llegar a casa	0			0	0	0	0
Vi lo que publicaste en TechGlobal. Me gustaría saber más.	0			0	0	0	0
Estoy en el centro comercial. ¿Necesitas algo?	0			0	0	0	0
Estoy en una reunión. Te llamo en cuanto termine.	0			0	0	0	0
¡Ganaste una cena en un restaurante japonés! Reservá en www.japones-cena.com.ar y disfrutá de sushi y más.	1	http://www.japones-cena.com.ar	www.japones-cena.com.ar	0	30	0	0
Che, venis al asado el sabado?	0			0	0	0	0
Che, te enteraste q van a aumentar el gas?	0			0	0	0	0
Esa serie que me recomendaste en Netflix está buenísima. Me quedé hasta tarde viéndola.	0			0	0	0	0
La fiesta estuvo genial, cuando repetimos?	0			0	0	0	0
Estoy viendo una película genial. ¿Quieres unirte?	0			0	0	0	0
Te encontré en LinkedIn. ¿Quieres hablar sobre ese proyecto?	0			0	0	0	0
¡Oferta en viajes! Comprá en www.viajes-promo.com.ar y escapate un fin de semana.	1	http://www.viajes-promo.com.ar	www.viajes-promo.com.ar	0	30	0	0
El entrenamiento de esta noche ha sido cancelado. ¿Qué te parece si lo hacemos en línea en su lugar?	0			0	0	0	0
Estuve mirando autos para comprar. Todo una fortuna, loco	0			0	0	0	0
Vi este video genial sobre una oportunidad única de invertir. Si te convence, te paso el CBU y nos ponemos en marcha.	1			0	0	0	0
Participa en nuestro sorteo exclusivo y gana un viaje todo pagado. Haz clic aquí.	1			0	0	0	1
Estoy leyendo un libro interesante. Creo que te gustaría.	0			0	0	0	0
Boludo, me gané la lotería! Nah, mentira, jajaja	0			0	0	0	0
Estamos actualizando las cuentas de GitHub. Envíame el código de tu app de autenticación de dos factores para confirmar la tuya.	1			0	0	0	1
La confirmación de tu cita de servicio en nuestra tienda ha sido recibida. Trae tu dispositivo y cualquier documentación relevante.	0			0	0	0	0
Q onda con el profe de historia? Me puso un 2 en el examen	0			0	0	0	0
Vi este video tuyo en YouTube, ¿qué onda con esto? URL.	1			0	0	0	0
Tu cuenta de Facebook necesita una verificación adicional. Por favor, envíame el código que te llegó a tu móvil.	1			0	0	0	1
Oye, encontré estas fotos tuyas en una página. ¿Las conocés? URL.	1			0	0	0	0
La confirmación de tu suscripción a nuestro podcast ha sido recibida. Escucha el último episodio en tu aplicación favorita.	0			0	0	0	0
Q haces para Navidad? Yo me voy a lo de mis viejos	0			0	0	0	0
¡Hola! Vi tu comentario en mi foto. ¿Te gustó la playa?	0			0	0	0	0
Vamos a jugar al futbol el domingo, te prendes?	0			0	0	0	0
La reparación de tu coche costará $500. ¿Estás de acuerdo con eso? Avísame lo que piensas.	0			0	0	0	0
¡Oferta en artículos de seguridad! Comprá en www.seguridad-descuento.com.ar y protegé tu casa!	1	http://www.seguridad-descuento.com.ar	www.seguridad-descuento.com.ar	0	37	0	0
